text,created_at,source,is_retweet,retweet_count,in_reply_to_user_id_str,favorite_count
Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!,Thu Feb 02 11:18:21 +0000 2017,Twitter for Android,False,15883,,Thu Feb 02 11:18:21 +0000 2017
If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,Thu Feb 02 11:13:13 +0000 2017,Twitter for Android,False,60266,,Thu Feb 02 11:13:13 +0000 2017
Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!,Thu Feb 02 03:55:49 +0000 2017,Twitter for Android,False,37373,,Thu Feb 02 03:55:49 +0000 2017
Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!,Thu Feb 02 03:06:14 +0000 2017,Twitter for Android,False,20915,,Thu Feb 02 03:06:14 +0000 2017
"Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!",Wed Feb 01 12:50:16 +0000 2017,Twitter for Android,False,60583,,Wed Feb 01 12:50:16 +0000 2017
"Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man, respected by all.",Wed Feb 01 03:45:26 +0000 2017,Twitter for Android,False,34238,,Wed Feb 01 03:45:26 +0000 2017
"Join me live from the @WhiteHouse.
https://t.co/LHOs4nAaGl",Wed Feb 01 01:01:03 +0000 2017,Twitter for iPhone,False,6621,,Wed Feb 01 01:01:03 +0000 2017
Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.,Wed Feb 01 00:31:08 +0000 2017,Twitter for Android,False,16427,,Wed Feb 01 00:31:08 +0000 2017
When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,Tue Jan 31 11:27:02 +0000 2017,Twitter for Android,False,38848,,Tue Jan 31 11:27:02 +0000 2017
Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!,Tue Jan 31 11:21:52 +0000 2017,Twitter for Android,False,31063,,Tue Jan 31 11:21:52 +0000 2017
The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.,Tue Jan 31 00:45:50 +0000 2017,Twitter for Android,False,27841,,Tue Jan 31 00:45:50 +0000 2017
"The American dream is back. We’re going to create an environment for small business like we haven’t had in many, ma… https://t.co/Bh7SrNEgz1",Mon Jan 30 21:07:52 +0000 2017,Twitter for iPhone,False,34595,,Mon Jan 30 21:07:52 +0000 2017
Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,Mon Jan 30 14:23:49 +0000 2017,Twitter for iPhone,False,32607,,Mon Jan 30 14:23:49 +0000 2017
I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.),Mon Jan 30 13:43:25 +0000 2017,Twitter for Android,False,24983,,Mon Jan 30 13:43:25 +0000 2017
"If the ban were announced with a one week notice, the ""bad"" would rush into our country during that week. A lot of bad ""dudes"" out there!",Mon Jan 30 13:31:00 +0000 2017,Twitter for Android,False,35502,,Mon Jan 30 13:31:00 +0000 2017
There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!,Mon Jan 30 12:27:05 +0000 2017,Twitter for Android,False,34992,,Mon Jan 30 12:27:05 +0000 2017
protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,Mon Jan 30 12:20:49 +0000 2017,Twitter for Android,False,24007,,Mon Jan 30 12:20:49 +0000 2017
"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....",Mon Jan 30 12:16:30 +0000 2017,Twitter for Android,False,30965,,Mon Jan 30 12:16:30 +0000 2017
I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,Sun Jan 29 23:39:53 +0000 2017,Twitter for iPhone,False,11097,,Sun Jan 29 23:39:53 +0000 2017
Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul,Sun Jan 29 23:28:50 +0000 2017,Twitter for iPhone,False,16894,,Sun Jan 29 23:28:50 +0000 2017
"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.",Sun Jan 29 21:49:32 +0000 2017,Twitter for Android,False,42371,,Sun Jan 29 21:49:32 +0000 2017
The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...,Sun Jan 29 21:45:58 +0000 2017,Twitter for Android,False,23764,,Sun Jan 29 21:45:58 +0000 2017
Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,Sun Jan 29 15:03:58 +0000 2017,Twitter for Android,False,59432,,Sun Jan 29 15:03:58 +0000 2017
"Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!",Sun Jan 29 13:08:18 +0000 2017,Twitter for Android,False,50439,,Sun Jan 29 13:08:18 +0000 2017
Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,Sun Jan 29 13:00:32 +0000 2017,Twitter for Android,False,22256,,Sun Jan 29 13:00:32 +0000 2017
I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,Sat Jan 28 22:50:06 +0000 2017,Twitter for iPhone,False,305,,Sat Jan 28 22:50:06 +0000 2017
"Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl",Sat Jan 28 15:42:58 +0000 2017,Twitter for iPhone,False,32623,,Sat Jan 28 15:42:58 +0000 2017
"...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course, and never will. DISHONEST",Sat Jan 28 13:16:17 +0000 2017,Twitter for Android,False,15990,,Sat Jan 28 13:16:17 +0000 2017
Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....,Sat Jan 28 13:08:42 +0000 2017,Twitter for Android,False,13676,,Sat Jan 28 13:08:42 +0000 2017
"The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!",Sat Jan 28 13:04:58 +0000 2017,Twitter for Android,False,20740,,Sat Jan 28 13:04:58 +0000 2017
I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X,Fri Jan 27 23:46:22 +0000 2017,Twitter for iPhone,False,28954,,Fri Jan 27 23:46:22 +0000 2017
Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,Fri Jan 27 22:00:47 +0000 2017,Twitter for iPhone,False,19030,,Fri Jan 27 22:00:47 +0000 2017
Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,Fri Jan 27 20:20:15 +0000 2017,Twitter for iPhone,False,10718,,Fri Jan 27 20:20:15 +0000 2017
.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4,Fri Jan 27 16:30:29 +0000 2017,Twitter for iPhone,False,16032,,Fri Jan 27 16:30:29 +0000 2017
The #MarchForLife is so important. To all of you marching --- you have my full support!,Fri Jan 27 16:27:02 +0000 2017,Twitter for iPhone,False,45457,,Fri Jan 27 16:27:02 +0000 2017
"Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change, NOW!",Fri Jan 27 13:19:10 +0000 2017,Twitter for Android,False,30604,,Fri Jan 27 13:19:10 +0000 2017
"Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,000,000 votes were illegal. We must do better!",Fri Jan 27 13:12:52 +0000 2017,Twitter for Android,False,17319,,Fri Jan 27 13:12:52 +0000 2017
Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,Thu Jan 26 23:53:37 +0000 2017,Twitter for iPhone,False,24835,,Thu Jan 26 23:53:37 +0000 2017
Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,Thu Jan 26 23:45:28 +0000 2017,Twitter for iPhone,False,10658,,Thu Jan 26 23:45:28 +0000 2017
"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Th… https://t.co/ALSADGrwoe",Thu Jan 26 19:21:17 +0000 2017,Twitter for iPhone,False,11365,,Thu Jan 26 19:21:17 +0000 2017
"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenMajLeader, @SpeakerRyan. Th… https://t.co/s4sTbSyBSR",Thu Jan 26 19:15:44 +0000 2017,Twitter for iPhone,False,9,,Thu Jan 26 19:15:44 +0000 2017
"of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall, then it would be better to cancel the upcoming meeting.",Thu Jan 26 13:55:03 +0000 2017,Twitter for Android,False,28106,,Thu Jan 26 13:55:03 +0000 2017
The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,Thu Jan 26 13:51:46 +0000 2017,Twitter for Android,False,25881,,Thu Jan 26 13:51:46 +0000 2017
"Ungrateful TRAITOR Chelsea Manning, who should never have been released from prison, is now calling President Obama a weak leader. Terrible!",Thu Jan 26 11:04:24 +0000 2017,Twitter for Android,False,28033,,Thu Jan 26 11:04:24 +0000 2017
Interview with David Muir of @ABC News in 10 minutes. Enjoy!,Thu Jan 26 02:48:25 +0000 2017,Twitter for Android,False,6517,,Thu Jan 26 02:48:25 +0000 2017
"""@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. https://t.co/I4Vz1mRdBK""",Thu Jan 26 02:45:32 +0000 2017,Twitter for Android,False,6455,,Thu Jan 26 02:45:32 +0000 2017
"As your President, I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f",Thu Jan 26 02:14:56 +0000 2017,Twitter for iPhone,False,29219,,Thu Jan 26 02:14:56 +0000 2017
"Beginning today, the United States of America gets back control of its borders. Full speech from today @DHSgov:… https://t.co/8aDaHsAhg9",Thu Jan 26 00:03:33 +0000 2017,Twitter Web Client,False,23095,,Thu Jan 26 00:03:33 +0000 2017
I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.… https://t.co/4zuOrRdcoc,Wed Jan 25 22:05:59 +0000 2017,Twitter for iPhone,False,12454,,Wed Jan 25 22:05:59 +0000 2017
I will be making my Supreme Court pick on Thursday of next week.Thank you!,Wed Jan 25 12:17:01 +0000 2017,Twitter for Android,False,21700,,Wed Jan 25 12:17:01 +0000 2017
"even, those registered to vote who are dead (and many for a long time). Depending on results, we will strengthen up voting procedures!",Wed Jan 25 12:13:46 +0000 2017,Twitter for Android,False,18914,,Wed Jan 25 12:13:46 +0000 2017
"I will be asking for a major investigation into VOTER FRAUD, including those registered to vote in two states, those who are illegal and....",Wed Jan 25 12:10:01 +0000 2017,Twitter for Android,False,26155,,Wed Jan 25 12:10:01 +0000 2017
"Big day planned on NATIONAL SECURITY tomorrow. Among many other things, we will build the wall!",Wed Jan 25 02:37:48 +0000 2017,Twitter for Android,False,53949,,Wed Jan 25 02:37:48 +0000 2017
"If Chicago doesn't fix the horrible ""carnage"" going on, 228 shootings in 2017 with 42 killings (up 24% from 2016), I will send in the Feds!",Wed Jan 25 02:25:40 +0000 2017,Twitter for Android,False,56038,,Wed Jan 25 02:25:40 +0000 2017
Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!,Wed Jan 25 02:16:19 +0000 2017,Twitter for Android,False,32107,,Wed Jan 25 02:16:19 +0000 2017
Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8,Wed Jan 25 00:46:57 +0000 2017,Twitter for iPhone,False,18697,,Wed Jan 25 00:46:57 +0000 2017
Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Off… https://t.co/aOxmfO0vOK,Tue Jan 24 17:49:17 +0000 2017,Twitter for iPhone,False,25694,,Tue Jan 24 17:49:17 +0000 2017
"Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together, we will #MAGA! https://t.co/OXdiLOkGsZ",Tue Jan 24 17:04:01 +0000 2017,Twitter for iPhone,False,16331,,Tue Jan 24 17:04:01 +0000 2017
A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0,Tue Jan 24 16:58:06 +0000 2017,Twitter for iPhone,False,20939,,Tue Jan 24 16:58:06 +0000 2017
Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,Tue Jan 24 11:11:47 +0000 2017,Twitter for Android,False,23743,,Tue Jan 24 11:11:47 +0000 2017
Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,Mon Jan 23 11:38:16 +0000 2017,Twitter for Android,False,26750,,Mon Jan 23 11:38:16 +0000 2017
"Peaceful protests are a hallmark of our democracy. Even if I don't always agree, I recognize the rights of people to express their views.",Sun Jan 22 14:23:17 +0000 2017,Twitter for Android,False,81527,,Sun Jan 22 14:23:17 +0000 2017
"Wow, television ratings just out: 31 million people watched the Inauguration, 11 million more than the very good ratings from 4 years ago!",Sun Jan 22 12:51:36 +0000 2017,Twitter for Android,False,40085,,Sun Jan 22 12:51:36 +0000 2017
Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.,Sun Jan 22 12:47:21 +0000 2017,Twitter for Android,False,45718,,Sun Jan 22 12:47:21 +0000 2017
"Had a great meeting at CIA Headquarters yesterday, packed house, paid great respect to Wall, long standing ovations, amazing people. WIN!",Sun Jan 22 12:35:09 +0000 2017,Twitter for Android,False,16906,,Sun Jan 22 12:35:09 +0000 2017
"RT @WhiteHouse: ""Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of America.""…",Sat Jan 21 23:54:31 +0000 2017,Twitter for iPhone,True,28013,,Sat Jan 21 23:54:31 +0000 2017
A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!,Sat Jan 21 11:53:41 +0000 2017,Twitter for Android,False,23337,,Sat Jan 21 11:53:41 +0000 2017
"THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN🇺🇸 https://t.co/V3aoj9RUh4",Sat Jan 21 04:56:15 +0000 2017,Twitter for iPhone,False,52468,,Sat Jan 21 04:56:15 +0000 2017
"TO ALL AMERICANS🇺🇸
https://t.co/D7Es6ie4fY",Fri Jan 20 18:13:48 +0000 2017,Twitter for iPhone,False,16522,,Fri Jan 20 18:13:48 +0000 2017
"So to all Americans, in every city near and far, small and large, from mountain to mountain...https://t.co/cZKkrGXLSi",Fri Jan 20 18:00:43 +0000 2017,Twitter for iPhone,False,14039,,Fri Jan 20 18:00:43 +0000 2017
It is time to remember that...https://t.co/ZKyOiOor62,Fri Jan 20 17:58:24 +0000 2017,Twitter for iPhone,False,9139,,Fri Jan 20 17:58:24 +0000 2017
"We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!
#InaugurationDay #MAGA🇺🇸",Fri Jan 20 17:55:44 +0000 2017,Twitter for iPhone,False,38092,,Fri Jan 20 17:55:44 +0000 2017
We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,Fri Jan 20 17:54:36 +0000 2017,Twitter for iPhone,False,37458,,Fri Jan 20 17:54:36 +0000 2017
"The forgotten men and women of our country will be forgotten no longer. From this moment on, it’s going to be #AmericaFirst🇺🇸",Fri Jan 20 17:54:00 +0000 2017,Twitter for iPhone,False,34939,,Fri Jan 20 17:54:00 +0000 2017
"January 20th 2017, will be remembered as the day the people became the rulers of this nation again.",Fri Jan 20 17:53:17 +0000 2017,Twitter for iPhone,False,60604,,Fri Jan 20 17:53:17 +0000 2017
"What truly matters is not which party controls our government, but whether our government is controlled by the people.",Fri Jan 20 17:52:45 +0000 2017,Twitter for iPhone,False,42790,,Fri Jan 20 17:52:45 +0000 2017
"power from Washington, D.C. and giving it back to you, the American People. #InaugurationDay",Fri Jan 20 17:51:58 +0000 2017,Twitter for iPhone,False,18362,25073877,Fri Jan 20 17:51:58 +0000 2017
"Today we are not merely transferring power from one Administration to another, or from one party to another – but we are transferring...",Fri Jan 20 17:51:25 +0000 2017,Twitter for iPhone,False,20125,,Fri Jan 20 17:51:25 +0000 2017
It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,Fri Jan 20 12:31:53 +0000 2017,Twitter for Android,False,70523,,Fri Jan 20 12:31:53 +0000 2017
"Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5",Fri Jan 20 04:24:33 +0000 2017,Twitter for iPhone,False,20770,,Fri Jan 20 04:24:33 +0000 2017
"Thank you for joining us at the Lincoln Memorial tonight- a very special evening! Together, we are going to MAKE AM… https://t.co/OSxa3BamHs",Fri Jan 20 00:40:51 +0000 2017,Twitter for iPhone,False,34204,,Fri Jan 20 00:40:51 +0000 2017
"Join me at 4pm over at the Lincoln Memorial with my family!
#Inauguration2017 https://t.co/GQeQpJOgWz",Thu Jan 19 20:21:36 +0000 2017,Twitter for iPhone,False,12297,,Thu Jan 19 20:21:36 +0000 2017
Great Concert at 4:00 P.M. today at Lincoln Memorial. Enjoy!,Thu Jan 19 20:18:32 +0000 2017,Twitter for Android,False,8392,,Thu Jan 19 20:18:32 +0000 2017
On my way! #Inauguration2017 https://t.co/hOuMbxGnpe,Thu Jan 19 20:13:57 +0000 2017,Twitter for iPhone,False,8884,,Thu Jan 19 20:13:57 +0000 2017
"the American people. I have no doubt that we will, together, MAKE AMERICA GREAT AGAIN!",Thu Jan 19 13:02:18 +0000 2017,Twitter for Android,False,38818,,Thu Jan 19 13:02:18 +0000 2017
"Getting ready to leave for Washington, D.C. The journey begins and I will be working and fighting very hard to make it a great journey for..",Thu Jan 19 13:00:13 +0000 2017,Twitter for Android,False,25639,,Thu Jan 19 13:00:13 +0000 2017
"""It wasn't Donald Trump that divided this country, this country has been divided for a long time!"" Stated today by Reverend Franklin Graham.",Thu Jan 19 12:52:22 +0000 2017,Twitter for Android,False,27797,,Thu Jan 19 12:52:22 +0000 2017
Thank you to our amazing Wounded Warriors for their service. It was an honor to be with them tonight in D.C.… https://t.co/Qj5cpfaykD,Thu Jan 19 04:01:40 +0000 2017,Twitter for iPhone,False,16320,,Thu Jan 19 04:01:40 +0000 2017
Great seeing @TheLeeGreenwood  and Kimberly at this evenings VP dinner! #GodBlessTheUSA https://t.co/SxVmaWvOFT,Thu Jan 19 01:54:13 +0000 2017,Twitter for iPhone,False,10083,,Thu Jan 19 01:54:13 +0000 2017
"Looking forward to a speedy recovery for George and Barbara Bush, both hospitalized. Thank you for your wonderful letter!",Wed Jan 18 22:21:02 +0000 2017,Twitter Web Client,False,21141,,Wed Jan 18 22:21:02 +0000 2017
"Writing my inaugural address at the Winter White House, Mar-a-Lago, three weeks ago. Looking forward to Friday.… https://t.co/J0ojOXjrga",Wed Jan 18 17:33:25 +0000 2017,Twitter for iPhone,False,21051,,Wed Jan 18 17:33:25 +0000 2017
.@TheAlabamaBand was great last night in D.C. playing for 147 Diplomats and Ambassadors from countries around the world. Thanks Alabama!,Wed Jan 18 14:03:53 +0000 2017,Twitter for Android,False,11370,,Wed Jan 18 14:03:53 +0000 2017
No wonder the Today Show on biased @NBC is doing so badly compared to its glorious past. Little credibility!,Wed Jan 18 13:06:58 +0000 2017,Twitter for Android,False,10617,,Wed Jan 18 13:06:58 +0000 2017
"""Bayer AG has pledged to add U.S. jobs and investments after meeting with President-elect Donald Trump, the latest in a string..."" @WSJ",Wed Jan 18 13:00:51 +0000 2017,Twitter for Android,False,11976,,Wed Jan 18 13:00:51 +0000 2017
"to the U.S., but had nothing to do with TRUMP, is more FAKE NEWS. Ask top CEO's of those companies for real facts. Came back because of me!",Wed Jan 18 12:44:03 +0000 2017,Twitter for Android,False,11518,,Wed Jan 18 12:44:03 +0000 2017
"Totally biased @NBCNews went out of its way to say that the big announcement from Ford, G.M., Lockheed &amp; others that jobs are coming back...",Wed Jan 18 12:34:09 +0000 2017,Twitter for Android,False,10178,,Wed Jan 18 12:34:09 +0000 2017
Will be interviewed by @ainsleyearhardt on @foxandfriends - Enjoy!,Wed Jan 18 11:53:24 +0000 2017,Twitter for Android,False,5657,,Wed Jan 18 11:53:24 +0000 2017
"RT @EricTrump: Thank you to @GolfDigest for this incredible feature! ""Golfer-in-Chief"" @RealDonaldTrump https://t.co/vpdY4jNbI4 https://t.c…",Tue Jan 17 19:58:10 +0000 2017,Twitter Web Client,True,9066,,Tue Jan 17 19:58:10 +0000 2017
"RT @MoskowitzEva: .@BetsyDeVos has the talent, commitment, and leadership capacity to revitalize our public schools and deliver the promise…",Tue Jan 17 19:36:21 +0000 2017,Twitter Web Client,True,6856,,Tue Jan 17 19:36:21 +0000 2017
Thank you to General Motors and Walmart for starting the big jobs push back into the U.S.!,Tue Jan 17 17:55:38 +0000 2017,Twitter Web Client,False,21503,,Tue Jan 17 17:55:38 +0000 2017
"""How Trump Won--And How The Media Missed It"" https://t.co/Hfab41h65X",Tue Jan 17 17:36:45 +0000 2017,Twitter Web Client,False,11434,,Tue Jan 17 17:36:45 +0000 2017
"""thought it would be hypocritical to attend Bush's swearing-in....he doesn't believe Bush is the true elected president."" Sound familiar! WP",Tue Jan 17 14:52:39 +0000 2017,Twitter for Android,False,13981,,Tue Jan 17 14:52:39 +0000 2017
"John Lewis said about my inauguration, ""It will be the first one that I've missed."" WRONG (or lie)! He boycotted Bush 43 also because he...",Tue Jan 17 14:46:27 +0000 2017,Twitter for Android,False,16240,,Tue Jan 17 14:46:27 +0000 2017
"country and with the massive cost reductions I have negotiated on military purchases and more, I believe the people are seeing ""big stuff.""",Tue Jan 17 14:36:26 +0000 2017,Twitter for Android,False,10419,,Tue Jan 17 14:36:26 +0000 2017
"With all of the jobs I am bringing back into the U.S. (even before taking office), with all of the new auto plants coming back into our.....",Tue Jan 17 14:30:19 +0000 2017,Twitter for Android,False,11043,,Tue Jan 17 14:30:19 +0000 2017
"The same people who did the phony election polls, and were so wrong, are now doing approval rating polls. They are rigged just like before.",Tue Jan 17 13:11:56 +0000 2017,Twitter for Android,False,24425,,Tue Jan 17 13:11:56 +0000 2017
"People are pouring into Washington in record numbers. Bikers for Trump are on their way. It will be a great Thursday, Friday and Saturday!",Tue Jan 17 13:05:10 +0000 2017,Twitter for Android,False,24946,,Tue Jan 17 13:05:10 +0000 2017
"""@drgoodspine: @realDonaldTrump @Ivanka Trump is great, a woman with real character and class.""",Tue Jan 17 02:08:21 +0000 2017,Twitter for Android,False,8199,,Tue Jan 17 02:08:21 +0000 2017
"At 9:00 P.M. @CNN, of all places, is doing a Special Report on my daughter, Ivanka. Considering it is CNN, can't imagine it will be great!",Tue Jan 17 01:49:38 +0000 2017,Twitter for Android,False,11523,,Tue Jan 17 01:49:38 +0000 2017
"""@levisteveholt: @realDonaldTrump I appreciate your use of Twitter to keep us informed and maintain transparency."" Very dishonest media!",Tue Jan 17 01:42:18 +0000 2017,Twitter for Android,False,12578,,Tue Jan 17 01:42:18 +0000 2017
Celebrate Martin Luther King Day and all of the many wonderful things that he stood for. Honor him for being the great man that he was!,Mon Jan 16 13:54:52 +0000 2017,Twitter for Android,False,37896,,Mon Jan 16 13:54:52 +0000 2017
"much worse - just look at Syria (red line), Crimea, Ukraine and the build-up of Russian nukes. Not good! Was this the leaker of Fake News?",Mon Jan 16 00:29:05 +0000 2017,Twitter for Android,False,13993,,Mon Jan 16 00:29:05 +0000 2017
".@FoxNews ""Outgoing CIA Chief, John Brennan, blasts Pres-Elect Trump on Russia threat. Does not fully understand."" Oh really, couldn't do...",Mon Jan 16 00:16:20 +0000 2017,Twitter for Android,False,11443,,Mon Jan 16 00:16:20 +0000 2017
".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!",Sun Jan 15 22:46:33 +0000 2017,Twitter for Android,False,18845,,Sun Jan 15 22:46:33 +0000 2017
"about that...Those Intelligence chiefs made a mistake here, &amp; when people make mistakes, they should APOLOGIZE."" Media should also apologize",Sun Jan 15 20:13:00 +0000 2017,Twitter for Android,False,15313,,Sun Jan 15 20:13:00 +0000 2017
"Thank you to Bob Woodward who said, ""That is a garbage document...it never should have been presented...Trump's right to be upset (angry)...",Sun Jan 15 20:04:38 +0000 2017,Twitter for Android,False,16099,,Sun Jan 15 20:04:38 +0000 2017
"For many years our country has been divided, angry and untrusting. Many say it will never change, the hatred is too deep. IT WILL CHANGE!!!!",Sun Jan 15 19:00:21 +0000 2017,Twitter for Android,False,29527,,Sun Jan 15 19:00:21 +0000 2017
"will only get higher. Car companies and others, if they want to do business in our country, have to start making things here again. WIN!",Sun Jan 15 14:02:41 +0000 2017,Twitter for Android,False,15210,,Sun Jan 15 14:02:41 +0000 2017
"The Democrats are most angry that so many Obama Democrats voted for me. With all of the jobs I am bringing back to our Nation, that number..",Sun Jan 15 13:59:29 +0000 2017,Twitter for Android,False,16139,,Sun Jan 15 13:59:29 +0000 2017
"Inauguration Day is turning out to be even bigger than expected. January 20th, Washington D.C. Have fun!",Sun Jan 15 01:58:57 +0000 2017,Twitter for Android,False,25132,,Sun Jan 15 01:58:57 +0000 2017
Congressman John Lewis should finally focus on the burning and crime infested inner-cities of the U.S. I can use all the help I can get!,Sun Jan 15 00:22:01 +0000 2017,Twitter for Android,False,22082,,Sun Jan 15 00:22:01 +0000 2017
"INTELLIGENCE INSIDERS NOW CLAIM THE TRUMP DOSSIER IS ""A COMPLETE FRAUD!""  @OANN",Sat Jan 14 13:14:13 +0000 2017,Twitter for Android,False,19016,,Sat Jan 14 13:14:13 +0000 2017
"mention crime infested) rather than falsely complaining about the election results. All talk, talk, talk - no action or results. Sad!",Sat Jan 14 13:07:12 +0000 2017,Twitter for Android,False,16589,,Sat Jan 14 13:07:12 +0000 2017
"Congressman John Lewis should spend more time on fixing and helping his district, which is in horrible shape and falling apart (not to......",Sat Jan 14 12:50:26 +0000 2017,Twitter for Android,False,21049,,Sat Jan 14 12:50:26 +0000 2017
"A beautiful funeral today for a real NYC hero, Detective Steven McDonald. Our law enforcement community has my complete and total support.",Fri Jan 13 17:42:42 +0000 2017,Twitter Web Client,False,21197,,Fri Jan 13 17:42:42 +0000 2017
"The ""Unaffordable"" Care Act will soon be history!",Fri Jan 13 11:33:24 +0000 2017,Twitter for Android,False,30025,,Fri Jan 13 11:33:24 +0000 2017
have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!,Fri Jan 13 11:25:54 +0000 2017,Twitter for Android,False,13436,,Fri Jan 13 11:25:54 +0000 2017
What are Hillary Clinton's people complaining about with respect to the F.B.I. Based on the information they had she should never.....,Fri Jan 13 11:22:38 +0000 2017,Twitter for Android,False,12744,,Fri Jan 13 11:22:38 +0000 2017
"released by ""Intelligence"" even knowing there is no proof, and never will be. My people will have a full report on hacking within 90 days!",Fri Jan 13 11:16:54 +0000 2017,Twitter for Android,False,12255,,Fri Jan 13 11:16:54 +0000 2017
"Totally made up facts by sleazebag political operatives, both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably...",Fri Jan 13 11:11:13 +0000 2017,Twitter for Android,False,12500,,Fri Jan 13 11:11:13 +0000 2017
It now turns out that the phony allegations against me were put together by my political opponents and a failed spy afraid of being sued....,Fri Jan 13 11:05:55 +0000 2017,Twitter for Android,False,17299,,Fri Jan 13 11:05:55 +0000 2017
